age,income,experience,score_test,hours_worked,distance_to_work,savings,debt,education,city,job_type,marital_status,car,remote_work,salary
53,73456.03424074699,16,70.83345212121742,57,32.605121254630426,18884.423617313605,1608.9320123227808,High School,Los Angeles,Finance,Single,Yes,No,75055.44492225799
43,31246.30252819521,29,72.40152582996875,39,2.100917798292404,6286.341062483085,5135.333900510841,Bachelor,Los Angeles,Retail,Single,No,Yes,66535.37871297424
25,39837.86514504255,28,90.83377881529533,53,11.282142700315308,15610.843730521798,8938.537004833255,Bachelor,New York,IT,Married,Yes,Yes,88228.12577697283
67,60076.20936615937,18,60.51936571356875,68,0.9680720480634168,23411.708522778186,4613.09890732394,Bachelor,Los Angeles,Healthcare,Married,Yes,Yes,80488.15978840902
45,55908.67959854229,10,71.13544769244075,63,13.07545765179374,19976.77564198983,3312.6476815430187,Bachelor,New York,Finance,Single,No,No,76261.8257572272
45,36874.61888515633,33,84.06565760683701,63,4.26618776863575,2828.5975646346756,13878.415485218793,Bachelor,New York,IT,Married,Yes,Yes,99049.96390398643
54,43757.089959047895,6,62.16854991553744,49,11.427212786013207,4615.407553297003,13710.46466920288,High School,New York,IT,Married,Yes,Yes,62193.63764393538
58,32288.269060244915,33,88.17282807777585,36,4.666118027218601,11711.543041082314,19248.943925914427,High School,New York,Finance,Single,Yes,Yes,68224.4861637697
53,64707.27499280858,19,83.92249715753626,78,1.5731778461863402,57127.24249011244,211.29432005130184,Bachelor,Chicago,Healthcare,Married,Yes,Yes,92637.49510320746
44,46161.779634942024,37,77.71795685132336,29,5.210611291235151,23450.45447915011,8437.868647120702,Bachelor,Los Angeles,Retail,Single,Yes,Yes,88050.32077310701
34,76882.33866140948,23,69.96843095725733,54,1.1954229971845127,2774.8302781458397,5152.067764458811,Master,Los Angeles,Healthcare,Married,Yes,Yes,101360.36809428284
26,51216.50366060032,9,60.88433844816043,39,8.601071923208867,23240.76487491046,7706.526653962789,PhD,Houston,Retail,Married,No,No,67150.06569324268
50,46703.89544895685,31,82.0704589413407,37,0.4181366538568616,29408.322308633156,4075.049406279257,Bachelor,Los Angeles,Retail,Single,Yes,Yes,88019.20705519094
37,45247.673580623035,14,102.48644934483887,64,7.493359743742407,5590.554182529704,6219.786675481697,PhD,Chicago,IT,Divorced,Yes,Yes,81853.49775732898
30,46337.00247211358,36,76.45892535916857,63,21.74795816897109,7761.241567606667,4678.270910169586,Bachelor,New York,Finance,Married,Yes,Yes,96114.47909037705
45,51662.31642700705,19,56.739545892680994,46,18.193769663599724,56643.165545035474,1740.1007197927593,Bachelor,New York,Retail,Married,Yes,No,69745.31943379645
65,87686.11364867479,2,79.57516490126747,78,21.43717267497228,6608.438890368818,12505.660964410301,High School,Chicago,IT,Married,Yes,Yes,84384.31111541975
46,44917.10494850961,36,83.60262971401195,78,25.516723164008805,14645.633947579592,7005.418938868797,Bachelor,Houston,Retail,Married,No,Yes,82439.51099036507
30,45404.698088430356,39,65.82147568104062,68,1.1040420020604809,24299.956340246823,6345.607097970242,Bachelor,New York,Healthcare,Single,No,No,83558.10200894951
63,50983.90768524768,7,68.54488073910605,55,1.3782310643991775,32196.38442064208,1666.7001980091472,Master,Phoenix,Retail,Single,No,Yes,67433.56143568327
52,66354.1175951639,39,67.52621771253708,42,8.142008731930188,23537.229092047248,7304.600047463286,Bachelor,New York,Retail,Married,Yes,No,102072.8609567342
23,28685.231583908313,22,69.68636133136312,51,22.44058373053838,13742.024540563943,18408.025056778624,Bachelor,New York,IT,Married,No,Yes,65647.16872312523
35,56826.39105364468,39,73.27836885721955,29,36.63190519442873,15786.387695656742,3536.6610085096645,Bachelor,New York,Education,Single,Yes,Yes,97786.80050543309
68,37738.62235968257,10,66.39098891506497,30,0.4736619170662166,37748.36107738395,177.594357087788,Master,Phoenix,Education,Divorced,Yes,Yes,71443.75709744077
22,58299.090334264234,7,62.64162258647775,57,4.397058134633917,2417.1265781736824,8743.712205010565,PhD,New York,Healthcare,Single,Yes,Yes,74018.4874570483
64,42593.60086459316,28,76.74375385675017,25,2.39392674482903,7008.857542437045,12070.788288165939,Bachelor,Los Angeles,Retail,Single,No,No,80345.85733564453
42,15438.464903640699,29,73.173379601363,78,14.104471000863732,1964.1976612411747,6655.671208674288,PhD,New York,Retail,Single,Yes,Yes,83262.00800939236
19,55543.66404031228,9,70.63758229883183,60,10.22189916301934,23388.61291259344,4455.2680568635,Bachelor,New York,Education,Married,Yes,Yes,68559.69277694021
27,55417.17155520303,38,75.83189716721515,66,1.2770614265364342,22989.106150194697,2867.7833976330476,Bachelor,New York,Healthcare,Divorced,No,No,97565.19189828
47,41313.795372808556,27,59.79824294441556,53,6.607227161463488,17259.79612549515,10047.274551369755,High School,New York,IT,Single,Yes,No,67736.33119976442
67,40424.84209785496,35,77.6320292299676,55,11.565821026659,15147.983570470682,16333.624721489567,Bachelor,New York,Finance,Married,Yes,Yes,91526.67997047797
62,30329.40912368521,12,70.84311799710437,56,15.096169846583354,15302.55675982471,3242.24196106167,Bachelor,Los Angeles,Healthcare,Single,Yes,Yes,752607.8543660326
22,61596.49912308307,31,77.3948946811278,36,0.20256494257897245,34524.50609111564,1790.2840024881689,Master,Houston,Retail,Married,Yes,Yes,98800.68696263661
50,63233.236737002124,35,78.99649105418968,59,22.115529051615766,8063.63393052174,6451.966140005556,Master,New York,Healthcare,Single,Yes,No,117759.28028797047
18,36814.23672236165,36,86.31151278286177,59,8.423002627587909,12950.476646974239,5021.199152004441,Bachelor,Los Angeles,Retail,Married,Yes,No,84426.39131013944
35,41900.983106917236,25,76.02954416988912,73,16.708300019030016,56090.71752708151,4730.819060592325,Master,Phoenix,IT,Married,Yes,Yes,91229.66573027501
49,49050.663182915545,21,85.66718830054326,31,16.49937198687996,33560.19723724764,978.4904063363074,Bachelor,New York,Retail,Married,No,Yes,85087.39516765805
64,84062.9792155332,3,71.7808685886991,40,2.1053914695757725,7530.966424582538,19307.8861438261,Bachelor,New York,Healthcare,Single,No,Yes,79362.62142228262
66,58176.826213833985,30,72.25822486635576,59,1.1672722850230222,11742.94973884624,5780.438936872768,High School,Los Angeles,Finance,Single,No,Yes,82527.35357459908
28,35848.76727487431,17,74.09071827176325,38,12.775736655010327,4949.31096732707,524.9628273954249,Bachelor,New York,Retail,Married,Yes,No,68394.6331636555
38,54556.70464235758,37,82.74124900678213,22,1.7010874034801393,12885.525577374618,2589.7069961901007,High School,Chicago,Retail,Married,Yes,Yes,83764.84582366631
43,29349.626890428775,23,81.30959077022914,37,18.96703347722691,10198.256639753296,1882.3987375329161,Bachelor,Phoenix,IT,Divorced,Yes,Yes,81734.9097636818
42,60769.85464874256,22,76.35071879861793,72,12.953189587649412,20167.555396315725,1436.188846723846,High School,Phoenix,Retail,Married,No,Yes,81616.82188655222
39,75133.21090316729,21,62.722646583954784,70,18.4405556750969,29652.1551720189,8587.056811690076,Bachelor,Chicago,IT,Divorced,No,Yes,89574.72856116798
44,75196.87527625938,1,81.13059175766325,38,3.552654799989323,7046.284285091347,15468.500244969051,High School,Phoenix,Healthcare,Married,No,Yes,60894.73497004038
66,61023.402552115076,30,66.38595365217029,66,3.80672101158308,13829.889311005481,6626.572751426533,PhD,Phoenix,Retail,Single,Yes,No,103362.24837719917
30,41248.81466197806,10,65.8410260620028,25,11.123711786132894,35914.359299566175,475.0545693082786,PhD,Los Angeles,IT,Single,Yes,No,80074.91026063962
50,30486.47365228811,27,63.61514910062317,35,0.319509949650493,40301.63476062996,17319.321167122594,Master,New York,Retail,Married,No,Yes,69722.4043406443
51,28996.924349463363,31,74.16831289197964,27,12.964417608011832,30015.5676176345,11548.50816803336,Bachelor,Los Angeles,IT,Married,Yes,No,85016.44088060684
58,7906.743357521853,4,87.11724298470688,67,18.065669865146322,23089.294536693917,10387.825222497257,Bachelor,New York,Healthcare,Married,Yes,No,48972.771786893936
52,60407.836445118824,37,65.34639455619786,37,5.364231060761898,30472.58526937718,3214.068952230373,Bachelor,New York,Education,Single,No,Yes,98011.39850759291
18,48457.46719663401,9,91.78575953174088,71,14.476542810777497,5049.326682819999,4592.614580290423,Bachelor,Chicago,Retail,Married,Yes,Yes,612725.4218835386
38,63638.24249679691,39,84.09810222453572,67,1.919003880441477,16780.176021183684,9504.799420405803,Bachelor,Houston,Retail,Married,Yes,Yes,96001.63102558088
65,71420.47227852182,23,60.35397936749376,62,3.8899212649297352,7120.566949888624,7843.008877731851,Master,Phoenix,IT,Married,Yes,Yes,94555.56212902447
23,51498.583158536145,34,71.17224817821679,58,36.61457422869678,8383.305551517205,6133.230546008146,Bachelor,Houston,Retail,Single,Yes,No,87949.86417452543
45,52189.42414569725,22,64.59749733009195,68,42.9241802781688,11364.94469416181,6747.816543308221,Bachelor,Chicago,Finance,Married,Yes,Yes,78298.78124256789
34,43035.19483253801,16,81.64955457735716,68,7.186805051438857,65837.84289469625,16698.701457306885,Bachelor,Los Angeles,Finance,Single,Yes,No,76892.00993193625
22,44808.73374241388,0,65.1183665232959,31,27.22196664094568,2507.4205540251837,26721.194537780135,Master,New York,Retail,Divorced,No,No,64785.485693842726
48,60927.04868709401,30,58.7888052294382,64,7.39674331196559,5063.8284656323685,7423.758445900428,PhD,Chicago,IT,Divorced,Yes,Yes,102874.3696248031
22,47384.374544520346,30,71.74274223262911,29,3.447296145480976,9412.189214903357,16337.22947066027,PhD,Los Angeles,IT,Single,Yes,No,95192.06485018169
55,45214.88499870764,33,86.69394073696259,26,3.1047218966968453,59773.37871142641,4696.958126881901,High School,Chicago,Retail,Single,Yes,Yes,85307.56347066427
20,49725.24710835723,8,73.07483776157447,65,26.522234996464817,7066.026825431129,1468.5699130567864,Bachelor,New York,Education,Married,Yes,Yes,60458.918228893854
40,63294.952940923846,21,78.98443863356682,74,1.8928138709095035,2478.7628215165223,7952.425362041345,Master,New York,IT,Married,Yes,No,94912.42343111664
54,39610.07663254846,12,79.37231097547041,20,8.6662585086159,17287.103341421127,5418.331165490579,Bachelor,Houston,Retail,Single,No,Yes,57401.70948530349
54,49002.07223671951,24,59.87724407258925,68,8.108616217101048,2631.292743322946,4940.901070432223,Bachelor,New York,IT,Divorced,Yes,Yes,80441.38133626946
27,53679.16756667645,17,66.00625872845346,55,13.4561964651229,6148.77589266665,8881.2691058527,Bachelor,Chicago,IT,Married,Yes,No,71086.98975310316
27,67403.32855377859,11,75.06464187197597,40,6.916341408316206,17048.876227948655,9368.712080985839,High School,New York,Healthcare,Single,No,No,80451.825840509
36,46410.54834800872,39,69.42645016344612,56,3.178466988735787,24346.506294601793,7616.094600154494,PhD,New York,Retail,Married,Yes,Yes,109401.0367763263
34,39232.64920922417,16,92.04454550394158,71,1.8560273352946925,14015.930653888528,1515.069560483068,Bachelor,Los Angeles,Finance,Single,Yes,Yes,68509.00346293837
38,42734.585835914666,14,62.7167760491911,43,9.697410971353284,5719.490962528634,17188.81450953317,Bachelor,Los Angeles,Education,Single,Yes,Yes,69124.49682014388
31,65795.8614952307,14,65.9073989676715,74,12.69367716428643,27988.133383821038,303.64551867841055,Bachelor,Houston,Finance,Married,Yes,No,73323.4364293956
26,80499.57947905197,14,77.90544259479746,44,8.428573841687756,9221.85902197709,15263.916753164582,Bachelor,New York,IT,Single,Yes,Yes,95614.93716702347
63,30293.63279470951,38,68.7210666221671,26,13.407524272046679,7776.171541630256,5976.647016268328,Bachelor,New York,Retail,Married,Yes,No,75811.98313671662
18,33570.475773952145,12,46.081674010497935,61,1.525932960374826,22239.267625670167,410.9465840903722,Bachelor,Phoenix,Finance,Divorced,Yes,No,68694.6798962772
68,47468.04819946782,16,94.34681229413818,36,21.410633175057754,19323.838081654187,4080.1487740140974,Bachelor,New York,Retail,Married,No,No,76137.94219679707
62,51664.34144102065,31,64.25694613773513,48,8.732204867447859,35749.251170342344,5029.940311169525,Bachelor,Houston,IT,Single,Yes,No,89087.13727566032
30,61804.54348332493,8,80.60892722681805,49,1.3564096122059424,11005.3275024767,6733.866904354167,PhD,Houston,Healthcare,Single,Yes,No,83735.07369543111
21,36633.004870977704,39,62.46608828775845,26,6.1975770284362355,16323.206595737105,5244.400634909691,Bachelor,New York,Healthcare,Married,Yes,Yes,87689.68617458857
18,34053.364450258036,19,66.36965092917009,52,18.62987437249917,52841.509875507676,9219.579688936803,Bachelor,Los Angeles,Healthcare,Married,Yes,Yes,63328.817364181836
66,52071.307297004445,25,58.77066997318762,26,22.784994299569785,18317.10012097395,12033.219144677907,Bachelor,Los Angeles,Retail,Married,Yes,No,85959.88400308989
57,46123.98919689247,26,67.5880659973692,77,3.0740802948551598,10631.980918626567,5924.926214825645,Bachelor,Houston,Retail,Married,Yes,No,81727.57717110403
49,63900.81496657287,20,68.5571818255145,43,12.422488228399837,16563.548452900242,6810.5732382197,Bachelor,Los Angeles,Healthcare,Single,No,No,90282.87386626372
51,57310.39704785575,17,73.67434322655103,30,1.0534412410747593,17857.65865161748,12458.906659784383,Bachelor,Chicago,Healthcare,Married,No,Yes,64036.657033314914
45,58330.69021449828,12,71.2743115762355,28,0.3412144282806315,11479.494846398533,5117.311734237326,Bachelor,Chicago,IT,Married,Yes,No,77681.99289371276
48,48432.779804347,15,60.58480173036172,31,8.218876766100585,18991.982321689535,10152.500888507004,Bachelor,Chicago,Retail,Divorced,No,Yes,70379.10573672602
25,85333.70387852308,8,69.76100171656073,54,11.868783484260316,2332.8098364607,7476.918431717111,Bachelor,Los Angeles,Healthcare,Single,Yes,No,84909.8046447216
56,37433.7802760936,11,89.47010666774807,23,15.885903958156483,32845.06812095664,8080.991791266291,Bachelor,Houston,Retail,Married,Yes,Yes,62823.61493685898
43,59162.14750632163,37,88.28390545411813,55,4.158431316686528,5527.400814703675,2132.162872557392,Bachelor,New York,Retail,Single,No,No,95890.5085031771
51,30954.65019390339,18,79.5568702891469,47,0.06546793994643672,18712.43650612688,3417.3051453030657,Bachelor,Phoenix,Healthcare,Married,No,Yes,81242.79035831522
20,33897.98483390822,6,81.63099246740173,76,6.530023505176108,9870.502426420544,237.87910882636515,Bachelor,New York,Retail,Single,Yes,No,58747.94894264161
67,40889.81601851818,34,95.60822801135346,32,0.15980557002389972,30426.26717865398,8329.013436125018,High School,Houston,Healthcare,Divorced,Yes,Yes,83041.65469257328
29,74439.85004927039,17,80.71247659588498,42,0.964938417937431,6560.190425995684,6119.931079943023,High School,New York,IT,Married,Yes,No,91287.72780621618
18,53958.416456810286,15,81.44189860537551,38,3.955479795860119,52931.90711200036,2265.8296023288312,Bachelor,Los Angeles,IT,Married,Yes,No,76213.5068004043
61,41142.82897183437,38,59.35416973886458,61,5.7478129179131345,11583.110735455404,17943.764630305966,Bachelor,Houston,Retail,Divorced,No,No,79008.67607103653
22,55616.5448893186,3,63.87369438761861,56,3.277674511590476,5306.41321518631,326.42455460766723,Bachelor,New York,Healthcare,Single,Yes,No,70437.4546683227
47,50527.21822136763,24,74.67309682998797,58,8.719515694580863,8245.648955470386,16652.147662518906,PhD,New York,IT,Married,Yes,Yes,96031.60167585996
47,42620.39946291321,31,66.92557774925753,43,0.5694056733055868,18066.66371411027,1234.6061099269036,Bachelor,Los Angeles,Finance,Married,Yes,Yes,92966.3547381065
34,29050.567163176587,39,65.02044712976829,35,1.5616236385359534,9724.157261896176,13247.500544290599,Bachelor,New York,Retail,Married,Yes,No,89090.59780637563
65,71578.13726768435,12,66.17540951767751,52,11.882910770562722,28847.602646618936,3347.7437076004862,Bachelor,New York,IT,Married,No,Yes,70677.48654742887
64,53147.27193065063,16,60.76429357818873,31,1.533153580032668,10164.413662846178,8078.238224674231,Master,New York,Retail,Married,No,No,78476.71187515634
40,82606.07560202359,36,67.08615513917948,53,10.21027002331406,31642.004579756118,3224.7315507988715,Bachelor,Houston,Retail,Married,Yes,No,112697.15375220426
32,64104.824308113195,5,78.39435554810899,26,0.56236672512893,3479.9261925182323,3647.8913261924627,PhD,Los Angeles,Finance,Single,Yes,Yes,74279.23846636481
54,58269.795871415634,18,92.96323926484685,30,5.232057406771209,37952.94085686796,397.71003931231644,High School,New York,IT,Married,Yes,Yes,81732.21180966342
38,43471.935070745494,12,82.96982182713619,50,1.9529673567754056,8956.118655485046,2906.3601883186498,Bachelor,New York,IT,Single,Yes,Yes,76285.03229835322
31,33569.81654214625,25,81.36155485039436,48,1.1612522843054747,38932.124921197465,8950.83687147162,High School,New York,Healthcare,Single,Yes,Yes,69211.0791247232
19,46734.03523267329,13,58.76466615601594,32,8.37093266319948,14554.42335356708,6027.50963968987,Bachelor,Chicago,Retail,Single,Yes,No,65665.87026388825
28,33135.61108691254,30,76.19296705022018,50,26.35763568086969,101890.57051782578,6411.230256576971,Bachelor,New York,Retail,Single,Yes,No,84188.91656803837
68,59752.85571096132,3,74.33040096702861,21,0.5634503076236902,8242.679865017251,19234.82500608782,Bachelor,Houston,Retail,Married,Yes,Yes,55945.60500068403
56,74489.78746545696,38,77.90741096951179,58,5.474105106746418,14494.31710357166,11886.63472251935,High School,Chicago,Retail,Single,No,Yes,104456.36869926745
55,46086.31600824305,7,71.39312530522541,34,12.294117743353253,46395.011481792004,11182.437309098406,Bachelor,Phoenix,IT,Single,Yes,No,69942.05875552515
51,64167.36458586795,24,91.62076741014668,76,6.211760343566367,37545.672846406684,9505.295568782694,Bachelor,Houston,Retail,Married,No,Yes,97657.27490588624
55,39661.56394674715,12,75.52775516297822,30,16.424568163712664,27126.799476621003,1014.4447799251448,Bachelor,New York,IT,Married,Yes,Yes,63224.98907842317
67,45462.997426889735,31,76.50223354936873,53,1.9801849061389467,9967.637819691157,7776.191966199007,Bachelor,Houston,Retail,Married,No,Yes,93187.02094606639
51,37775.54023151836,37,55.375597751531494,58,32.0878206439414,18499.56056942909,1152.4224627649146,Bachelor,Houston,Retail,Divorced,Yes,No,75278.51335008611
35,18003.004473942343,37,73.93324318055679,23,4.8639748154733,10096.066124183722,11358.933701504877,Master,New York,Finance,Single,No,Yes,81981.75832814802
47,49451.99975122084,27,86.49259350030634,30,4.178965081802671,2050.3539071340597,1857.3715686589949,Bachelor,New York,Finance,Single,Yes,Yes,79336.07811007746
32,51926.77606396629,29,80.55575608141035,48,20.762928600101645,13492.792031355893,13579.53276127939,PhD,New York,Retail,Single,No,No,102252.93011714079
44,65987.91498142456,2,53.44409060256892,21,8.298081094025255,19614.576087495607,10545.08161650262,Bachelor,Houston,IT,Divorced,No,Yes,65761.20865808491
68,61931.573790039314,27,70.50324926853776,35,7.265888557250162,13617.289875364791,5403.622186976253,PhD,New York,IT,Married,Yes,No,111854.47937617911
51,62134.29348558493,2,92.31899467363003,58,12.982026062196184,14020.310480025408,13768.37127536252,Master,Chicago,Finance,Single,Yes,Yes,67648.56882583145
69,35389.45665323184,33,73.49359279718476,32,8.671059748074327,22513.028553928474,15915.328078158536,Bachelor,Los Angeles,Education,Single,No,Yes,77902.44539579317
55,56892.45959106038,15,78.22415982711128,56,1.7735269576439805,31522.7601234522,8635.098163406223,PhD,New York,IT,Married,No,Yes,104151.6952959401
50,73738.90948222388,21,91.19009287287301,36,11.214642865391824,11686.447515506681,6839.736908977036,Bachelor,Los Angeles,IT,Single,No,Yes,91421.09503293081
41,55698.01776063622,31,73.45385858453093,40,1.4325725504398585,8237.964459602088,10066.9504741997,PhD,Los Angeles,IT,Married,No,Yes,112509.97513785379
32,77428.90419597496,37,82.91029859957904,63,16.391639111226112,41721.00437209773,6252.693498979275,Bachelor,New York,Retail,Divorced,No,Yes,110942.44103606131
47,80284.49166679796,7,79.11395877158361,79,45.79170887217826,16501.840214171832,4059.428290591478,Bachelor,Houston,Retail,Married,Yes,Yes,73490.04809871672
59,45972.975945625316,7,81.25148863510393,38,4.7383114480655975,11590.571289047728,4808.075922268858,Bachelor,New York,Retail,Divorced,Yes,Yes,64247.350291191186
68,39545.90382379142,5,78.7921565683347,26,5.883474388700765,31572.662137001847,2050.045513147486,Master,Houston,Retail,Single,Yes,No,72322.15035169157
34,38578.06751871575,13,69.52370121485214,57,0.4754627637567541,30293.57362479069,1315.9663578508462,Bachelor,Chicago,IT,Married,Yes,No,66971.67714489589
22,27257.962698451698,31,70.5220244857733,27,0.1382836066323651,49042.07341180086,12984.36177308782,Bachelor,New York,Finance,Married,Yes,No,72691.79186190141
46,42223.95650876717,34,66.45423819631675,32,25.436296006006465,5707.532732625286,6360.465532351329,Bachelor,New York,Finance,Married,Yes,Yes,88837.7082972798
21,68114.98174634369,9,58.60290881129711,56,1.3768177692533596,10542.384916037308,7087.925857539274,Bachelor,Houston,Education,Married,Yes,No,73125.18620479
27,16939.4363712314,2,87.44529910676643,21,5.901912993265427,17737.360105509728,16396.64057013302,Master,Chicago,IT,Married,Yes,Yes,46572.90961568182
34,34438.19898929381,11,75.1008296688121,60,16.89318179186169,25852.620987994665,3437.3731579450073,Bachelor,Phoenix,Finance,Married,Yes,Yes,62874.353013779546
27,48093.028375220034,30,86.94160182524458,30,22.01100920009079,17791.549030773378,1889.766054313583,Bachelor,Chicago,IT,Single,Yes,Yes,87673.2230656742
34,36842.221990674494,28,90.6537267458465,43,7.327151393856399,19936.954292707414,15890.344995513862,Master,Los Angeles,IT,Single,Yes,No,89093.76166582204
37,42090.7108363967,4,75.53417480909545,25,8.324840207485279,4571.011635920073,6925.915037724286,PhD,Los Angeles,Healthcare,Single,Yes,No,56909.041371767016
41,42315.05488366545,24,61.86510868309375,45,11.077054235824304,24737.011922321242,5409.528959839183,PhD,Chicago,IT,Divorced,No,No,94123.64392637227
22,46136.89669907377,30,73.03811854147534,26,32.54048964247799,62459.611403864525,901.1394676593209,PhD,New York,IT,Divorced,Yes,Yes,90133.99879002507
51,39058.17955835392,20,68.28856393236879,76,9.229880110270361,8404.672482717711,7341.4329505746855,High School,New York,IT,Single,No,No,74980.99175626966
23,37831.80179216678,19,55.198495409450125,58,8.197886704982812,26702.1163992107,9575.719477771527,Master,Chicago,Finance,Single,Yes,Yes,83275.38623570582
19,64014.64618881847,38,69.98271095071122,38,0.14640790499138553,26609.900866054493,10020.725858272366,High School,Chicago,Retail,Divorced,Yes,Yes,80746.77054611137
30,65744.81266790518,21,74.28462787935487,25,0.8441442691887691,23417.443379976517,13209.912655187816,PhD,New York,Finance,Single,Yes,Yes,107313.81822149588
60,29291.84982128886,3,68.56675604235345,62,8.607889189690198,38452.49288302098,2979.781385513074,PhD,New York,IT,Single,Yes,Yes,67282.04256633652
60,8606.039010906738,12,67.28454913048513,48,27.526353268148355,30279.27613581548,3478.2297429017462,Bachelor,Los Angeles,IT,Single,Yes,Yes,59571.0866251271
65,65950.62274356396,19,62.22464177867045,62,20.150881506732524,20379.111954562362,9212.817714814159,PhD,New York,IT,Single,Yes,No,105476.91315567051
28,31567.993721717936,12,76.95922148354278,58,40.50074483533484,13129.187440268297,12100.013546448981,Bachelor,New York,IT,Married,No,Yes,57332.831203589914
68,53191.1725768961,16,93.69269283216241,21,7.504247398624835,7118.579964247855,5402.430537106835,Bachelor,New York,Education,Married,No,Yes,70893.26771581182
64,26514.92190457674,35,87.78623888051148,38,15.508432952730669,11687.038380126807,7512.969397437424,Bachelor,New York,Retail,Married,No,Yes,88854.22076222423
40,69466.32477889508,32,81.53626887986965,23,18.350866709694657,25072.530524231333,1838.0453965745774,Bachelor,Houston,IT,Divorced,No,No,94663.71941933548
33,88155.01842952293,0,81.75409118931042,77,10.442140430275275,18596.627774446773,5697.220563074889,Master,New York,IT,Single,Yes,Yes,92856.00622392158
48,52742.10363808005,14,73.67356855740876,25,4.136231509544508,3536.4803571267958,2146.490773698197,Bachelor,Chicago,Healthcare,Single,Yes,Yes,69039.79093503668
28,48588.46027310725,12,56.95486820712959,68,6.348375839388415,27889.672239068303,781.9728503382812,Bachelor,Chicago,Healthcare,Married,Yes,Yes,696719.6439168716
33,45167.90637214904,16,71.305683105393,76,19.513443935567775,6699.005821983291,3148.1861025857825,Bachelor,Houston,Retail,Married,Yes,No,70675.50292174765
25,61726.98966969368,23,65.3072231266785,56,3.546027010638168,7344.848257391455,3791.8078802377186,Master,Chicago,Retail,Single,No,Yes,103280.4871536511
21,58515.30126401878,7,76.54696749345324,47,25.736477858028614,13363.872902799929,7867.246334047165,Bachelor,Los Angeles,IT,Single,No,Yes,79156.35965112262
57,65052.47680329297,26,87.33214703938755,49,2.611132911105095,5417.279832911553,175.9375994101556,Bachelor,New York,Retail,Single,No,Yes,84350.61763235339
21,40581.25216102876,22,94.7340959024846,26,13.843618901723602,16864.42279354384,14518.49573493499,Bachelor,Chicago,IT,Married,No,Yes,81519.07671041836
42,55101.76559606967,7,75.64621031180532,28,9.957648609055418,12387.346652093565,24667.60274401133,Bachelor,Phoenix,IT,Single,Yes,Yes,60920.49796587042
20,41862.97899940706,7,58.32843662822644,44,13.846934078128468,15539.364577219038,8305.00096787155,Master,New York,Retail,Married,Yes,No,50959.31681739778
49,34134.265278949184,25,75.62676050161978,52,5.750931992705915,9822.273396098995,4670.115803626524,High School,New York,Retail,Single,Yes,No,68020.83723316481
20,49384.768684948045,12,75.89856162913382,20,26.97719683429972,6549.863110969552,2298.101923397334,Bachelor,Chicago,Healthcare,Married,No,No,74330.9062423728
44,36162.30904434377,38,81.78843870526198,70,10.009563234931232,26525.603790111436,7960.464706943834,PhD,Los Angeles,Retail,Single,No,No,108393.99075341357
46,67605.90496613883,36,74.8080444959917,25,3.4009290973047666,16472.647897352672,16817.4058669464,Bachelor,New York,Retail,Married,Yes,Yes,100969.34871447356
49,37071.19432976266,27,75.66518273960679,37,10.173689592199825,1712.7920096734997,20587.835280778752,High School,Houston,Retail,Single,Yes,No,69792.12348475805
67,55453.1891103104,24,68.6793924211294,29,3.3801547288782388,7977.060944847673,16169.246387893523,Bachelor,Phoenix,IT,Single,Yes,No,84662.95367200492
68,40948.66551860416,15,71.88098016891121,47,3.476194854434543,30103.741875243602,11746.477026448872,Bachelor,Houston,Retail,Married,Yes,No,69993.04127658752
36,54155.941256562684,1,80.13232426815183,30,5.101567002466688,7857.757205754555,8281.546960377309,Bachelor,New York,Finance,Married,No,Yes,57271.9027947228
38,42140.05139816966,17,54.915162838564996,52,19.13455469144983,19827.596994416184,3389.3442470430728,Bachelor,Chicago,Retail,Married,Yes,Yes,63586.02566400034
22,31141.830877136937,16,71.82711434336176,20,6.937431068767504,5860.402274306555,4202.227617358893,PhD,New York,Education,Married,Yes,No,67331.16842738674
35,57256.591114277675,29,81.87899967995911,32,11.36005300843106,18082.48459714151,3272.974900230998,Bachelor,New York,Healthcare,Single,Yes,No,87209.90657214909
45,46468.76567130167,38,91.40728941005534,56,4.975273396644294,46429.55581368364,4254.367716741972,Bachelor,New York,Retail,Married,No,Yes,88525.5965864383
59,54289.774110836894,12,71.01663555869763,39,3.0598921667776824,28317.366601879625,755.2977026144163,Bachelor,New York,Retail,Single,Yes,No,65666.76303292239
39,43567.35596554344,31,86.85369780823787,20,30.931281626957112,13650.302461281595,11062.89574749101,Bachelor,Phoenix,Healthcare,Single,Yes,No,791471.8058501137
38,30080.95229347322,28,91.90023845417943,71,9.252841696812709,48236.45828096223,2809.081652743653,High School,New York,Retail,Married,Yes,Yes,71524.34670887611
23,66247.67895584385,29,71.14617598937322,22,27.173635144223184,8998.156678185082,2159.7567428520024,High School,New York,Retail,Married,Yes,Yes,92858.89468760922
18,61051.36633161632,17,69.4179146716818,37,2.2741893048469097,17350.736726024126,728.2129936885221,Bachelor,New York,Retail,Married,Yes,Yes,79911.26390214692
22,41495.58536670134,12,73.17925529908074,60,1.5887166405576028,21037.11420842511,6858.399906194962,High School,New York,Retail,Married,No,Yes,55682.90807723265
58,51046.688202481964,20,74.18048214936904,33,19.367129233654797,30321.49502116925,16974.19620844637,Bachelor,Los Angeles,Retail,Divorced,No,No,78766.24048788547
